 written on 17Oct2022 at 16:42:35 
           2
          95
    4    2    2    2    4    2    1    1    1    2    4    2    2    2    4
    2    1    1    1    2    2    1    1    1    2    2    1    1    1    2
    2    1    1    1    2    4    2    2    2    4    2    1    1    1    2
    2    1    1    1    2    2    1    1    1    2    4    2    2    2    4
    2    1    1    1    2    2    1    1    1    2    2    1    1    1    2
    2    1    1    1    2    4    2    2    2    4    2    1    1    1    2
    4    2    2    2    4
   -2   -2   -2    1    1   -0.002344    0.000000
   -2   -2   -2    2    1    0.006469    0.000000
   -2   -2   -2    1    2    0.006469   -0.000000
   -2   -2   -2    2    2   -0.002346   -0.000000
   -2   -2   -1    1    1    0.000303   -0.000000
   -2   -2   -1    2    1    0.023929    0.000000
   -2   -2   -1    1    2    0.006468   -0.000000
   -2   -2   -1    2    2    0.000302    0.000000
   -2   -2    0    1    1   -0.119905   -0.000000
   -2   -2    0    2    1    0.023924    0.000000
   -2   -2    0    1    2    0.023924   -0.000000
   -2   -2    0    2    2   -0.119892    0.000000
   -2   -2    1    1    1    0.000303    0.000000
   -2   -2    1    2    1    0.006468    0.000000
   -2   -2    1    1    2    0.023929   -0.000000
   -2   -2    1    2    2    0.000302   -0.000000
   -2   -2    2    1    1   -0.002344    0.000000
   -2   -2    2    2    1    0.006469    0.000000
   -2   -2    2    1    2    0.006469   -0.000000
   -2   -2    2    2    2   -0.002346   -0.000000
   -2   -1   -2    1    1   -0.005875    0.000000
   -2   -1   -2    2    1    0.006471    0.000000
   -2   -1   -2    1    2   -0.004364    0.000000
   -2   -1   -2    2    2   -0.005874   -0.000000
   -2   -1   -1    1    1   -0.010561    0.000000
   -2   -1   -1    2    1    0.023911    0.000000
   -2   -1   -1    1    2   -0.004363    0.000000
   -2   -1   -1    2    2   -0.024387   -0.000000
   -2   -1    0    1    1    0.041763    0.000000
   -2   -1    0    2    1    0.023907    0.000000
   -2   -1    0    1    2    0.016908    0.000000
   -2   -1    0    2    2    0.041757   -0.000000
   -2   -1    1    1    1   -0.024386    0.000000
   -2   -1    1    2    1    0.006470    0.000000
   -2   -1    1    1    2    0.016907    0.000000
   -2   -1    1    2    2   -0.010562   -0.000000
   -2   -1    2    1    1   -0.005875    0.000000
   -2   -1    2    2    1    0.006471    0.000000
   -2   -1    2    1    2   -0.004364    0.000000
   -2   -1    2    2    2   -0.005874   -0.000000
   -2    0   -2    1    1   -0.002342    0.000000
   -2    0   -2    2    1   -0.004366    0.000000
   -2    0   -2    1    2   -0.004366   -0.000000
   -2    0   -2    2    2   -0.002345   -0.000000
   -2    0   -1    1    1    0.000299    0.000000
   -2    0   -1    2    1    0.016931    0.000000
   -2    0   -1    1    2   -0.004366   -0.000000
   -2    0   -1    2    2    0.000297   -0.000000
