  0.00000000E+00 -0.43971564E+01
  0.10020027E-01 -0.43988903E+01
  0.20040054E-01 -0.44040684E+01
  0.30060081E-01 -0.44126216E+01
  0.40080108E-01 -0.44244379E+01
  0.50100135E-01 -0.44393672E+01
  0.60120162E-01 -0.44572272E+01
  0.70140189E-01 -0.44778103E+01
  0.80160216E-01 -0.45008903E+01
  0.90180243E-01 -0.45262296E+01
  0.10020027E+00 -0.45535853E+01
  0.11022030E+00 -0.45827147E+01
  0.12024032E+00 -0.46133804E+01
  0.13026035E+00 -0.46453544E+01
  0.14028038E+00 -0.46784206E+01
  0.15030041E+00 -0.47123775E+01
  0.16032043E+00 -0.47470399E+01
  0.17034046E+00 -0.47822394E+01
  0.18036049E+00 -0.48178257E+01
  0.19038051E+00 -0.48536658E+01
  0.20040054E+00 -0.48896445E+01
  0.21042057E+00 -0.49256634E+01
  0.22044059E+00 -0.49616405E+01
  0.23046062E+00 -0.49975087E+01
  0.24048065E+00 -0.50332156E+01
  0.25050068E+00 -0.50687213E+01
  0.26052070E+00 -0.51039980E+01
  0.27054073E+00 -0.51390283E+01
  0.28056076E+00 -0.51738039E+01
  0.29058078E+00 -0.52083242E+01
  0.30060081E+00 -0.52425951E+01
  0.31062084E+00 -0.52766277E+01
  0.32064086E+00 -0.53104368E+01
  0.33066089E+00 -0.53440402E+01
  0.34068092E+00 -0.53774573E+01
  0.35070095E+00 -0.54107079E+01
  0.36072097E+00 -0.54438119E+01
  0.37074100E+00 -0.54767876E+01
  0.38076103E+00 -0.55096521E+01
  0.39078105E+00 -0.55424197E+01
  0.40080108E+00 -0.55751020E+01
  0.41082111E+00 -0.56077074E+01
  0.42084114E+00 -0.56402407E+01
  0.43086116E+00 -0.56727030E+01
  0.44088119E+00 -0.57050917E+01
  0.45090122E+00 -0.57374001E+01
  0.46092124E+00 -0.57696180E+01
  0.47094127E+00 -0.58017311E+01
  0.48096130E+00 -0.58337221E+01
  0.49098132E+00 -0.58655698E+01
  0.50100135E+00 -0.58972502E+01
  0.51102138E+00 -0.59287364E+01
  0.52104141E+00 -0.59599989E+01
  0.53106143E+00 -0.59910062E+01
  0.54108146E+00 -0.60217247E+01
  0.55110149E+00 -0.60521194E+01
  0.56112151E+00 -0.60821540E+01
  0.57114154E+00 -0.61117917E+01
  0.58116157E+00 -0.61409949E+01
  0.59118159E+00 -0.61697262E+01
  0.60120162E+00 -0.61979484E+01
  0.61122165E+00 -0.62256250E+01
  0.62124168E+00 -0.62527204E+01
  0.63126170E+00 -0.62792004E+01
  0.64128173E+00 -0.63050325E+01
  0.65130176E+00 -0.63301860E+01
  0.66132178E+00 -0.63546325E+01
  0.67134181E+00 -0.63783461E+01
  0.68136184E+00 -0.64013035E+01
  0.69138186E+00 -0.64234842E+01
  0.70140189E+00 -0.64448707E+01
  0.71142192E+00 -0.64654488E+01
  0.72144195E+00 -0.64852071E+01
  0.73146197E+00 -0.65041378E+01
  0.74148200E+00 -0.65222358E+01
  0.75150203E+00 -0.65394993E+01
  0.76152205E+00 -0.65559295E+01
  0.77154208E+00 -0.65715304E+01
  0.78156211E+00 -0.65863084E+01
  0.79158214E+00 -0.66002726E+01
  0.80160216E+00 -0.66134340E+01
  0.81162219E+00 -0.66258057E+01
  0.82164222E+00 -0.66374020E+01
  0.83166224E+00 -0.66482390E+01
  0.84168227E+00 -0.66583332E+01
  0.85170230E+00 -0.66677022E+01
  0.86172232E+00 -0.66763636E+01
  0.87174235E+00 -0.66843355E+01
  0.88176238E+00 -0.66916353E+01
  0.89178241E+00 -0.66982803E+01
  0.90180243E+00 -0.67042870E+01
  0.91182246E+00 -0.67096710E+01
  0.92184249E+00 -0.67144470E+01
  0.93186251E+00 -0.67186283E+01
  0.94188254E+00 -0.67222270E+01
  0.95190257E+00 -0.67252536E+01
  0.96192259E+00 -0.67277173E+01
  0.97194262E+00 -0.67296257E+01
  0.98196265E+00 -0.67309845E+01
  0.99198268E+00 -0.67317981E+01
  0.10020027E+01 -0.67320690E+01
  0.10120637E+01 -0.67318083E+01
  0.10221247E+01 -0.67310251E+01
  0.10321857E+01 -0.67297160E+01
  0.10422466E+01 -0.67278754E+01
  0.10523076E+01 -0.67254958E+01
  0.10623686E+01 -0.67225675E+01
  0.10724296E+01 -0.67190792E+01
  0.10824906E+01 -0.67150178E+01
  0.10925516E+01 -0.67103688E+01
  0.11026125E+01 -0.67051164E+01
  0.11126735E+01 -0.66992440E+01
  0.11227345E+01 -0.66927342E+01
  0.11327955E+01 -0.66855691E+01
  0.11428565E+01 -0.66777305E+01
  0.11529174E+01 -0.66692004E+01
  0.11629784E+01 -0.66599612E+01
  0.11730394E+01 -0.66499955E+01
  0.11831004E+01 -0.66392870E+01
  0.11931614E+01 -0.66278203E+01
  0.12032224E+01 -0.66155812E+01
  0.12132833E+01 -0.66025569E+01
  0.12233443E+01 -0.65887362E+01
  0.12334053E+01 -0.65741094E+01
  0.12434663E+01 -0.65586687E+01
  0.12535273E+01 -0.65424081E+01
  0.12635883E+01 -0.65253236E+01
  0.12736492E+01 -0.65074130E+01
  0.12837102E+01 -0.64886761E+01
  0.12937712E+01 -0.64691147E+01
  0.13038322E+01 -0.64487325E+01
  0.13138932E+01 -0.64275348E+01
  0.13239542E+01 -0.64055291E+01
  0.13340151E+01 -0.63827243E+01
  0.13440761E+01 -0.63591309E+01
  0.13541371E+01 -0.63347609E+01
  0.13641981E+01 -0.63096279E+01
  0.13742591E+01 -0.62837466E+01
  0.13843201E+01 -0.62571326E+01
  0.13943810E+01 -0.62298030E+01
  0.14044420E+01 -0.62017753E+01
  0.14145030E+01 -0.61730680E+01
  0.14245640E+01 -0.61437002E+01
  0.14346250E+01 -0.61136912E+01
  0.14446860E+01 -0.60830609E+01
  0.14547469E+01 -0.60518293E+01
  0.14648079E+01 -0.60200164E+01
  0.14748689E+01 -0.59876420E+01
  0.14849299E+01 -0.59547260E+01
  0.14949909E+01 -0.59212875E+01
