 Written on 20Sep2022 at  9:43:20 
           9
           1
    1
    0    0    0    1    1  -40.207991    0.000000
    0    0    0    2    1    0.000000    0.000000
    0    0    0    3    1   -0.000970    0.000001
    0    0    0    4    1    0.000000   -0.000000
    0    0    0    5    1   -0.000000    0.000000
    0    0    0    6    1   -0.000158    0.000001
    0    0    0    7    1   -0.000000   -0.000000
    0    0    0    8    1   -0.000000    0.000000
    0    0    0    9    1    0.000146    0.000003
    0    0    0    1    2    0.000000   -0.000000
    0    0    0    2    2  -32.902978    0.000000
    0    0    0    3    2   -0.000000    0.000000
    0    0    0    4    2    0.000000    0.000000
    0    0    0    5    2    0.000492    0.000739
    0    0    0    6    2   -0.000000    0.000000
    0    0    0    7    2   -0.000000    0.000000
    0    0    0    8    2   -0.000045   -0.000028
    0    0    0    9    2    0.000000    0.000000
    0    0    0    1    3   -0.000970   -0.000001
    0    0    0    2    3   -0.000000   -0.000000
    0    0    0    3    3  -24.239883    0.000000
    0    0    0    4    3    0.000000   -0.000000
    0    0    0    5    3   -0.000000   -0.000000
    0    0    0    6    3   -0.000810    0.000002
    0    0    0    7    3   -0.000000    0.000000
    0    0    0    8    3   -0.000000   -0.000000
    0    0    0    9    3   -0.000539   -0.000012
    0    0    0    1    4    0.000000    0.000000
    0    0    0    2    4    0.000000   -0.000000
    0    0    0    3    4    0.000000    0.000000
    0    0    0    4    4  -19.669327   -0.000000
    0    0    0    5    4    0.000000    0.000000
    0    0    0    6    4    0.000000   -0.000000
    0    0    0    7    4   -0.000000   -0.000000
    0    0    0    8    4    0.000000    0.000000
    0    0    0    9    4   -0.000000   -0.000000
    0    0    0    1    5   -0.000000   -0.000000
    0    0    0    2    5    0.000492   -0.000739
    0    0    0    3    5   -0.000000    0.000000
    0    0    0    4    5    0.000000   -0.000000
    0    0    0    5    5  -19.434595    0.000000
    0    0    0    6    5    0.000000    0.000000
    0    0    0    7    5    0.000000    0.000000
    0    0    0    8    5    0.000028   -0.000013
    0    0    0    9    5    0.000000    0.000000
    0    0    0    1    6   -0.000158   -0.000001
    0    0    0    2    6   -0.000000   -0.000000
    0    0    0    3    6   -0.000810   -0.000002
    0    0    0    4    6    0.000000    0.000000
    0    0    0    5    6    0.000000   -0.000000
    0    0    0    6    6  -19.193008    0.000000
    0    0    0    7    6    0.000000    0.000000
    0    0    0    8    6    0.000000   -0.000000
    0    0    0    9    6    0.000642    0.000017
    0    0    0    1    7   -0.000000    0.000000
    0    0    0    2    7   -0.000000   -0.000000
    0    0    0    3    7   -0.000000   -0.000000
    0    0    0    4    7   -0.000000    0.000000
    0    0    0    5    7    0.000000   -0.000000
    0    0    0    6    7    0.000000   -0.000000
    0    0    0    7    7  -13.561001    0.000000
    0    0    0    8    7   -0.000000   -0.000000
    0    0    0    9    7   -0.000000   -0.000000
    0    0    0    1    8   -0.000000   -0.000000
    0    0    0    2    8   -0.000045    0.000028
    0    0    0    3    8   -0.000000    0.000000
    0    0    0    4    8    0.000000   -0.000000
    0    0    0    5    8    0.000028    0.000013
    0    0    0    6    8    0.000000    0.000000
    0    0    0    7    8   -0.000000    0.000000
    0    0    0    8    8  -12.612860    0.000000
    0    0    0    9    8   -0.000000    0.000000
    0    0    0    1    9    0.000146   -0.000003
    0    0    0    2    9    0.000000   -0.000000
    0    0    0    3    9   -0.000539    0.000012
    0    0    0    4    9   -0.000000    0.000000
    0    0    0    5    9    0.000000   -0.000000
    0    0    0    6    9    0.000642   -0.000017
    0    0    0    7    9   -0.000000    0.000000
    0    0    0    8    9   -0.000000   -0.000000
    0    0    0    9    9  -12.354178    0.000000
