 written on 31Oct2022 at 16:07:12 
           4
         617
    4    3    2    2    2    1    2    2    1    1    2    3    2    2    2
    3    6    2    2    2    1    2    2    1    1    2    2    1    1    1
    2    2    1    1    1    1    2    2    1    1    1    1    1    2    2
    1    1    1    1    1    1    2    6    2    2    2    2    2    2    2
    6    2    2    3    1    1    1    3    2    1    1    1    1    2    2
    1    1    1    1    1    2    2    1    1    1    1    1    1    2    3
    1    1    1    1    1    1    1    3    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    1    2    2    1    1    1    1
    1    1    2    3    2    2    2    3    2    1    2    2    1    1    1
    1    2    4    1    1    1    1    1    1    1    4    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    2    1    1    1    1    1    2
    2    1    1    2    4    3    2    1    1    2    2    1    1    1    1
    1    2    1    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    2    1    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    2    1    1    1    1    1    1    1    1    3
    1    1    1    1    1    1    1    3    2    1    1    1    1    2    2
    1    2    2    2    2    1    1    1    2    2    1    1    1    1    1
    1    2    2    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    2    2    1    1    1    2    2    2
    2    1    2    2    1    1    1    1    2    3    1    1    1    1    1
    1    1    3    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    2    1
    1    1    1    1    1    1    2    1    1    1    1    1    1    1    1
    2    1    1    1    1    1    2    2    1    1    2    3    4    2    1
    1    2    2    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    4    1    1    1    1    1    1    1    4
    2    1    1    1    1    2    2    1    2    3    2    2    2    3    2
    1    1    1    1    1    1    2    2    1    1    1    1    1    1    1
    2    1    1    1    1    1    1    1    1    3    1    1    1    1    1
    1    1    3    2    1    1    1    1    1    1    2    2    1    1    1
    1    1    2    2    1    1    1    1    2    3    1    1    1    3    2
    2    6    2    2    2    2    2    2    2    6    2    1    1    1    1
    1    1    2    2    1    1    1    1    1    2    2    1    1    1    1
    2    2    1    1    1    2    2    1    1    2    2    1    2    2    2
    6    3    2    2    2    3    2    1    1    2    2    1    2    2    2
    3    4
   -6    2    2    1    1    0.019219   -0.000000
   -6    2    2    2    1    0.000781   -0.000000
   -6    2    2    3    1    0.000781   -0.000000
   -6    2    2    4    1    0.000781    0.000000
   -6    2    2    1    2    0.000781    0.000000
   -6    2    2    2    2    0.019219    0.000000
   -6    2    2    3    2    0.000781   -0.000000
   -6    2    2    4    2    0.000781    0.000000
   -6    2    2    1    3    0.000781    0.000000
   -6    2    2    2    3    0.000781   -0.000000
   -6    2    2    3    3    0.019219    0.000000
   -6    2    2    4    3    0.000781    0.000000
   -6    2    2    1    4    0.000781    0.000000
   -6    2    2    2    4    0.000781   -0.000000
   -6    2    2    3    4    0.000781    0.000000
   -6    2    2    4    4    0.019219    0.000000
   -5   -1    3    1    1    0.004218   -0.000000
   -5   -1    3    2    1   -0.001881   -0.000000
   -5   -1    3    3    1   -0.001881   -0.000000
   -5   -1    3    4    1   -0.001881    0.000000
   -5   -1    3    1    2    0.002148    0.000000
   -5   -1    3    2    2    0.001895    0.000000
   -5   -1    3    3    2   -0.001698    0.000000
   -5   -1    3    4    2   -0.001698    0.000000
   -5   -1    3    1    3    0.002148    0.000000
   -5   -1    3    2    3   -0.001698    0.000000
   -5   -1    3    3    3    0.001895    0.000000
   -5   -1    3    4    3   -0.001698   -0.000000
   -5   -1    3    1    4    0.002148    0.000000
   -5   -1    3    2    4   -0.001698   -0.000000
   -5   -1    3    3    4   -0.001698    0.000000
   -5   -1    3    4    4    0.001895    0.000000
   -5    0    2    1    1   -0.004128    0.000000
   -5    0    2    2    1   -0.000291   -0.000000
   -5    0    2    3    1   -0.001028    0.000000
   -5    0    2    4    1   -0.000291   -0.000000
   -5    0    2    1    2   -0.000138   -0.000000
   -5    0    2    2    2   -0.004134    0.000000
   -5    0    2    3    2   -0.006945   -0.000000
   -5    0    2    4    2   -0.003918   -0.000000
   -5    0    2    1    3   -0.001881    0.000000
   -5    0    2    2    3    0.001021    0.000000
   -5    0    2    3    3   -0.004318    0.000000
   -5    0    2    4    3    0.001021   -0.000000
   -5    0    2    1    4   -0.000138    0.000000
   -5    0    2    2    4   -0.003918    0.000000
   -5    0    2    3    4   -0.006945   -0.000000
   -5    0    2    4    4   -0.004134   -0.000000
   -5    0    3    1    1   -0.004128    0.000000
   -5    0    3    2    1   -0.001028    0.000000
   -5    0    3    3    1   -0.000291   -0.000000
   -5    0    3    4    1   -0.000291   -0.000000
   -5    0    3    1    2   -0.001881    0.000000
   -5    0    3    2    2   -0.004318    0.000000
   -5    0    3    3    2    0.001021   -0.000000
   -5    0    3    4    2    0.001021    0.000000
   -5    0    3    1    3   -0.000138   -0.000000
   -5    0    3    2    3   -0.006945   -0.000000
   -5    0    3    3    3   -0.004134   -0.000000
   -5    0    3    4    3   -0.003918   -0.000000
   -5    0    3    1    4   -0.000138   -0.000000
   -5    0    3    2    4   -0.006945   -0.000000
   -5    0    3    3    4   -0.003918    0.000000
   -5    0    3    4    4   -0.004134    0.000000
   -5    1    1    1    1    0.004754   -0.000000
   -5    1    1    2    1   -0.000239   -0.000000
   -5    1    1    3    1   -0.001028    0.000000
   -5    1    1    4    1   -0.000239    0.000000
   -5    1    1    1    2   -0.000064    0.000000
   -5    1    1    2    2   -0.005720    0.000000
   -5    1    1    3    2   -0.000064   -0.000000
   -5    1    1    4    2   -0.013798    0.000000
